tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,won
2004-407,Rotterdam,Hard,32,A,20040216,8,103720,6,,Lleyton Hewitt,R,180,AUS,22.9760438056,13,1625,6-2 6-1,3,R32,55,7,2,43,25,21,13,8,1,1,1
2004-407,Rotterdam,Hard,32,A,20040216,9,103813,,,Jarkko Nieminen,L,185,FIN,22.5681040383,37,940,7-6(4) 6-7(4) 6-4,3,R32,129,8,2,99,73,57,16,17,0,1,1
2004-407,Rotterdam,Hard,32,A,20040216,10,102610,,,Albert Costa,R,180,ESP,28.6461327858,27,1115,6-4 3-0 RET,3,R32,69,5,1,33,13,11,11,6,0,1,1
2004-407,Rotterdam,Hard,32,A,20040216,11,103018,,,Max Mirnyi,R,196,BLR,26.6146475017,22,1190,6-7(3) 7-6(5) 6-1,3,R32,142,11,0,104,65,47,25,16,3,4,1
2004-407,Rotterdam,Hard,32,A,20040216,12,103786,,,Nikolay Davydenko,R,178,RUS,22.7077344285,51,680,6-4 6-3,3,R32,86,1,2,64,42,26,11,9,7,9,1
2004-407,Rotterdam,Hard,32,A,20040216,13,102854,7,,Sjeng Schalken,R,193,NED,27.4387405886,15,1560,6-3 6-2,3,R32,53,2,1,43,33,28,8,9,0,0,1
2004-407,Rotterdam,Hard,32,A,20040216,14,103171,,,Raemon Sluiter,R,185,NED,25.8453114305,62,587,6-4 6-2,3,R32,89,12,1,54,28,24,14,9,5,6,1
2004-407,Rotterdam,Hard,32,A,20040216,15,102770,,WC,John Van Lottum,R,185,NED,27.8521560575,95,405,6-2 7-6(4),3,R32,91,6,3,67,42,34,13,10,4,5,1
2004-407,Rotterdam,Hard,32,A,20040216,16,103507,2,,Juan Carlos Ferrero,R,183,ESP,24.0109514031,3,4345,6-3 7-6(5),3,R32,84,7,2,63,34,25,20,11,1,2,1
2004-407,Rotterdam,Hard,32,A,20040216,17,103819,1,,Roger Federer,R,185,SUI,22.5242984257,1,5170,7-6(2) 7-5,3,R16,96,4,4,85,55,44,13,12,3,4,1
2004-407,Rotterdam,Hard,32,A,20040216,18,102450,5,,Tim Henman,R,185,GBR,29.4455852156,11,1650,6-2 6-4,3,R16,64,8,3,51,30,25,13,9,4,4,1
2004-407,Rotterdam,Hard,32,A,20040216,19,102783,3,,Rainer Schuettler,R,180,GER,27.8110882957,6,2510,6-3 6-4,3,R16,83,10,3,66,44,32,13,10,7,8,1
2004-407,Rotterdam,Hard,32,A,20040216,20,103720,6,,Lleyton Hewitt,R,180,AUS,22.9760438056,13,1625,7-6(6) 7-6(3),3,R16,111,13,4,93,42,32,27,12,2,4,1
2004-407,Rotterdam,Hard,32,A,20040216,21,103813,,,Jarkko Nieminen,L,185,FIN,22.5681040383,37,940,6-2 6-1,3,R16,65,2,1,42,27,23,8,7,2,2,1
2004-407,Rotterdam,Hard,32,A,20040216,22,103018,,,Max Mirnyi,R,196,BLR,26.6146475017,22,1190,7-6(3) 7-6(1),3,R16,104,10,2,89,60,43,17,12,7,9,1
2004-407,Rotterdam,Hard,32,A,20040216,23,103171,,,Raemon Sluiter,R,185,NED,25.8453114305,62,587,6-3 6-4,3,R16,72,11,2,54,36,30,12,10,0,0,1
2004-407,Rotterdam,Hard,32,A,20040216,24,103507,2,,Juan Carlos Ferrero,R,183,ESP,24.0109514031,3,4345,7-5 5-7 7-6(5),3,R16,163,12,2,109,68,52,25,18,4,5,1
2004-407,Rotterdam,Hard,32,A,20040216,25,102450,5,,Tim Henman,R,185,GBR,29.4455852156,11,1650,6-3 7-6(9),3,QF,98,6,5,76,44,35,15,11,3,5,1
2004-407,Rotterdam,Hard,32,A,20040216,26,103720,6,,Lleyton Hewitt,R,180,AUS,22.9760438056,13,1625,7-6(5) 6-3,3,QF,96,5,4,71,34,28,18,11,1,3,1
2004-407,Rotterdam,Hard,32,A,20040216,27,103018,,,Max Mirnyi,R,196,BLR,26.6146475017,22,1190,6-4 7-6(3),3,QF,90,9,2,77,57,43,10,11,4,4,1
2004-407,Rotterdam,Hard,32,A,20040216,28,103507,2,,Juan Carlos Ferrero,R,183,ESP,24.0109514031,3,4345,1-6 6-4 7-6(10),3,QF,123,8,2,89,57,44,20,14,2,4,1
2004-407,Rotterdam,Hard,32,A,20040216,29,103720,6,,Lleyton Hewitt,R,180,AUS,22.9760438056,13,1625,6-3 6-3,3,SF,71,4,2,45,25,22,11,9,0,1,1
2004-407,Rotterdam,Hard,32,A,20040216,30,103507,2,,Juan Carlos Ferrero,R,183,ESP,24.0109514031,3,4345,6-7(2) 6-3 7-6(4),3,SF,143,4,1,116,75,52,28,17,6,7,1
2004-407,Rotterdam,Hard,32,A,20040216,31,103720,6,,Lleyton Hewitt,R,180,AUS,22.9760438056,13,1625,6-7(1) 7-5 6-4,3,F,162,6,5,112,60,49,27,17,4,5,1
2004-403,Miami Masters,Hard,96,M,20040322,1,103786,,,Nikolay Davydenko,R,178,RUS,22.803559206,54,665,6-2 2-6 6-3,3,R128,107,3,5,82,45,31,17,12,2,5,1
2004-403,Miami Masters,Hard,96,M,20040322,2,101964,,WC,Goran Ivanisevic,L,193,CRO,32.5229295003,592,30,6-4 5-7 7-6(7),3,R128,122,12,11,110,51,38,32,17,1,6,1
2004-403,Miami Masters,Hard,96,M,20040322,3,102344,,,Karol Kucera,R,188,SVK,30.0506502396,71,523,0-6 7-6(3) 6-4,3,R128,120,3,6,88,53,34,15,14,7,12,1
2004-403,Miami Masters,Hard,96,M,20040322,4,102905,,Q,Stefan Koubek,L,175,AUT,27.2169746749,89,444,2-6 7-6(3) 6-0,3,R128,105,0,3,86,62,43,11,13,4,6,1
2004-403,Miami Masters,Hard,96,M,20040322,5,102318,,,Andrei Pavel,R,183,ROU,30.1492128679,50,764,6-2 7-6(4),3,R128,89,4,2,66,43,29,13,10,2,4,1
2004-403,Miami Masters,Hard,96,M,20040322,6,104417,,,Robin Soderling,R,193,SWE,19.6030116359,48,772,7-6(5) 6-4,3,R128,80,3,2,68,38,31,17,11,4,5,1
2004-403,Miami Masters,Hard,96,M,20040322,7,101774,,,Todd Martin,R,198,USA,33.7056810404,62,602,3-6 6-4 6-2,3,R128,109,2,3,71,45,26,15,13,5,10,1
2004-403,Miami Masters,Hard,96,M,20040322,8,103781,,,Jurgen Melzer,L,183,AUT,22.8336755647,64,567,6-4 6-4,3,R128,61,2,2,61,41,30,13,10,1,1,1
2004-403,Miami Masters,Hard,96,M,20040322,9,101965,,,Wayne Ferreira,R,185,RSA,32.5174537988,49,770,6-3 6-1,3,R128,52,4,2,49,26,21,14,8,4,4,1
2004-403,Miami Masters,Hard,96,M,20040322,10,102642,,,Cyril Saulnier,R,190,FRA,28.5995893224,84,480,6-4 6-3,3,R128,65,10,1,55,36,28,11,10,1,2,1
2004-403,Miami Masters,Hard,96,M,20040322,11,103344,,,Ivan Ljubicic,R,193,CRO,25.0102669405,40,920,6-1 6-3,3,R128,57,6,5,51,29,23,12,8,3,4,1
2004-403,Miami Masters,Hard,96,M,20040322,12,103898,,Q,Julien Benneteau,R,185,FRA,22.2532511978,121,335,6-3 2-6 7-5,3,R128,99,3,3,83,52,33,16,15,4,9,1
2004-403,Miami Masters,Hard,96,M,20040322,13,102839,,,Nicolas Lapentti,R,188,ECU,27.6057494867,58,618,7-5 2-6 6-4,3,R128,113,6,2,76,46,33,20,15,3,6,1
2004-403,Miami Masters,Hard,96,M,20040322,14,103693,,,Thierry Ascione,R,188,FRA,23.1759069131,106,379,7-5 6-4,3,R128,81,6,2,67,44,31,14,11,6,7,1
2004-403,Miami Masters,Hard,96,M,20040322,15,104068,,,Robby Ginepri,R,183,USA,21.4565366188,35,970,6-2 6-2,3,R128,67,2,3,50,26,19,15,8,4,5,1
2004-403,Miami Masters,Hard,96,M,20040322,16,103017,,,Nicolas Kiefer,R,183,GER,26.71321013,44,861,6-3 6-4,3,R128,78,8,3,69,38,28,16,10,7,8,1
2004-403,Miami Masters,Hard,96,M,20040322,17,103285,,,Radek Stepanek,R,185,CZE,25.3169062286,52,690,6-3 6-4,3,R128,72,5,0,57,34,24,14,10,3,4,1
2004-403,Miami Masters,Hard,96,M,20040322,18,102434,,,Vincent Spadea,R,183,USA,29.6755646817,36,960,6-7(12) 7-6(4) 6-1,3,R128,145,4,3,119,56,36,39,16,6,9,1
2004-403,Miami Masters,Hard,96,M,20040322,19,104338,,Q,Juan Monaco,R,185,ARG,19.9808350445,156,241,7-6(6) 6-2,3,R128,70,1,1,62,46,35,10,10,1,2,1
2004-403,Miami Masters,Hard,96,M,20040322,20,103672,,Q,Ricardo Mello,L,175,BRA,23.2498288843,133,283,7-6(3) 7-6(6),3,R128,108,2,5,90,63,40,15,12,3,6,1
2004-403,Miami Masters,Hard,96,M,20040322,21,104379,,WC,Todd Reid,R,180,AUS,19.8001368925,128,304,6-4 6-4,3,R128,74,0,2,71,48,26,14,10,3,6,1
2004-403,Miami Masters,Hard,96,M,20040322,22,102694,,,Lars Burgsmuller,R,183,GER,28.2929500342,88,464,7-5 6-4,3,R128,95,4,4,63,31,23,17,11,3,5,1
2004-403,Miami Masters,Hard,96,M,20040322,23,102644,,Q,Franco Squillari,L,183,ARG,28.5831622177,125,321,2-6 6-2 6-3,3,R128,106,6,6,70,36,28,17,12,5,8,1
2004-403,Miami Masters,Hard,96,M,20040322,24,103151,,,Mariano Zabaleta,R,183,ARG,26.0616016427,43,870,6-4 7-5,3,R128,96,6,1,64,35,25,19,11,0,1,1
2004-403,Miami Masters,Hard,96,M,20040322,25,103176,,,David Sanchez,R,183,ESP,25.9219712526,57,621,6-4 6-4,3,R128,77,3,1,50,38,29,8,10,2,3,1
2004-403,Miami Masters,Hard,96,M,20040322,26,102539,,,Bohdan Ulihrach,R,188,CZE,29.0759753593,135,272,6-4 7-5,3,R128,78,1,1,63,35,21,21,11,3,5,1
2004-403,Miami Masters,Hard,96,M,20040322,27,103694,,,Olivier Rochus,R,168,BEL,23.1731690623,70,534,7-5 6-1,3,R128,71,0,1,49,36,31,7,10,0,1,1
2004-403,Miami Masters,Hard,96,M,20040322,28,103401,,Q,Jan Hernych,R,190,CZE,24.7091033539,160,237,7-5 7-5,3,R128,103,2,0,74,45,26,17,12,4,7,1
2004-403,Miami Masters,Hard,96,M,20040322,29,103084,,,Guillermo Canas,R,185,ARG,26.3216974675,97,399,6-1 7-6(6),3,R128,84,2,2,65,41,28,15,10,2,3,1
2004-403,Miami Masters,Hard,96,M,20040322,30,103598,,,Xavier Malisse,R,185,BEL,23.6741957563,63,595,6-2 6-0,3,R128,50,6,0,39,25,21,8,7,1,1,1
2004-403,Miami Masters,Hard,96,M,20040322,31,103758,,,Taylor Dent,R,188,USA,22.9103353867,37,955,6-3 6-3,3,R128,61,0,5,55,37,30,9,9,2,3,1
2004-403,Miami Masters,Hard,96,M,20040322,32,103971,,,Karol Beck,R,180,SVK,21.9685147159,76,497,6-1 6-3,3,R128,52,5,3,45,25,23,9,8,0,0,1
2004-403,Miami Masters,Hard,96,M,20040322,33,103819,1,,Roger Federer,R,185,SUI,22.6201232033,1,5635,6-2 3-6 7-5,3,R64,117,7,3,96,63,46,13,15,4,7,1
2004-403,Miami Masters,Hard,96,M,20040322,34,104745,32,,Rafael Nadal,L,185,ESP,17.8015058179,34,973,6-4 RET,3,R64,36,2,0,26,20,17,3,5,0,0,1
2004-403,Miami Masters,Hard,96,M,20040322,35,103602,21,,Fernando Gonzalez,R,183,CHI,23.6468172485,22,1150,7-5 7-6(7),3,R64,103,4,3,74,44,28,21,12,0,3,1
2004-403,Miami Masters,Hard,96,M,20040322,36,102562,14,,Jiri Novak,R,190,CZE,29.0020533881,15,1375,6-4 6-0,3,R64,56,2,2,49,29,25,10,8,1,1,1
2004-403,Miami Masters,Hard,96,M,20040322,37,102318,,,Andrei Pavel,R,183,ROU,30.1492128679,50,764,7-6(3) 6-1,3,R64,105,8,2,62,43,31,10,9,4,6,1
2004-403,Miami Masters,Hard,96,M,20040322,38,103720,17,,Lleyton Hewitt,R,180,AUS,23.0718685832,18,1235,6-4 6-2,3,R64,72,10,3,52,35,28,8,9,0,1,1
2004-403,Miami Masters,Hard,96,M,20040322,39,101774,,,Todd Martin,R,198,USA,33.7056810404,62,602,6-3 5-7 7-5,3,R64,129,11,2,111,77,51,22,17,7,9,1
2004-403,Miami Masters,Hard,96,M,20040322,40,103781,,,Jurgen Melzer,L,183,AUT,22.8336755647,64,567,7-6(3) 2-6 7-6(4),3,R64,135,8,5,107,61,41,25,16,2,7,1
2004-403,Miami Masters,Hard,96,M,20040322,41,103909,3,,Guillermo Coria,R,175,ARG,22.1875427789,4,3290,7-6(2) 6-0,3,R64,68,1,1,49,39,30,7,9,0,1,1
2004-403,Miami Masters,Hard,96,M,20040322,42,103428,25,,Juan Ignacio Chela,R,190,ARG,24.5612594114,27,1090,2-6 6-4 7-5,3,R64,127,7,3,96,63,41,19,15,4,7,1
2004-403,Miami Masters,Hard,96,M,20040322,43,103344,,,Ivan Ljubicic,R,193,CRO,25.0102669405,40,920,3-6 6-3 6-2,3,R64,131,18,4,85,52,39,15,13,8,10,1
2004-403,Miami Masters,Hard,96,M,20040322,44,103898,,Q,Julien Benneteau,R,185,FRA,22.2532511978,121,335,6-4 6-4,3,R64,78,3,2,55,35,28,13,10,2,2,1
2004-403,Miami Masters,Hard,96,M,20040322,45,103206,12,,Sebastien Grosjean,R,175,FRA,25.8151950719,13,1560,6-3 6-4,3,R64,82,8,0,59,33,25,18,10,2,2,1
2004-403,Miami Masters,Hard,96,M,20040322,46,103693,,,Thierry Ascione,R,188,FRA,23.1759069131,106,379,7-6(4) 6-4,3,R64,113,4,2,71,43,26,18,11,4,7,1
2004-403,Miami Masters,Hard,96,M,20040322,47,104068,,,Robby Ginepri,R,183,USA,21.4565366188,35,970,7-6(5) 6-2,3,R64,87,3,0,65,39,28,18,10,4,5,1
2004-403,Miami Masters,Hard,96,M,20040322,48,103017,,,Nicolas Kiefer,R,183,GER,26.71321013,44,861,6-4 4-6 7-6(3),3,R64,176,6,6,120,70,55,22,16,8,11,1
2004-403,Miami Masters,Hard,96,M,20040322,49,103285,,,Radek Stepanek,R,185,CZE,25.3169062286,52,690,7-6(6) 7-6(3),3,R64,109,6,2,81,46,39,18,12,5,7,1
2004-403,Miami Masters,Hard,96,M,20040322,50,102434,,,Vincent Spadea,R,183,USA,29.6755646817,36,960,7-6(7) 6-7(4) 6-4,3,R64,158,7,2,128,79,56,28,17,5,6,1
2004-403,Miami Masters,Hard,96,M,20040322,51,104338,,Q,Juan Monaco,R,185,ARG,19.9808350445,156,241,6-1 3-6 7-5,3,R64,114,2,3,96,70,47,15,14,3,5,1
2004-403,Miami Masters,Hard,96,M,20040322,52,103387,9,,Paradorn Srichaphan,R,185,THA,24.772073922,10,1655,6-1 1-6 6-3,3,R64,91,7,4,76,46,32,13,12,3,6,1
2004-403,Miami Masters,Hard,96,M,20040322,53,104379,,WC,Todd Reid,R,180,AUS,19.8001368925,128,304,4-6 6-4 7-5,3,R64,101,3,2,86,66,51,12,16,0,1,1
2004-403,Miami Masters,Hard,96,M,20040322,54,102860,20,,Agustin Calleri,R,183,ARG,27.5181382615,21,1155,6-3 7-5,3,R64,75,5,4,60,39,33,12,11,0,0,1
2004-403,Miami Masters,Hard,96,M,20040322,55,103018,28,,Max Mirnyi,R,196,BLR,26.7104722793,30,1035,6-4 7-6(3),3,R64,81,5,1,66,51,38,10,11,3,4,1
2004-403,Miami Masters,Hard,96,M,20040322,56,101736,4,,Andre Agassi,R,180,USA,33.8973305955,5,2995,6-0 7-6(1),3,R64,85,5,1,62,40,30,12,9,7,8,1
2004-403,Miami Masters,Hard,96,M,20040322,57,102845,5,,Carlos Moya,R,190,ESP,27.5674195756,6,2350,4-6 6-4 6-4,3,R64,124,5,1,98,44,32,33,15,5,7,1
2004-403,Miami Masters,Hard,96,M,20040322,58,103103,27,,Dominik Hrbaty,R,183,SVK,26.212183436,29,1051,6-3 3-6 6-3,3,R64,90,5,2,89,59,34,19,14,3,7,1
2004-403,Miami Masters,Hard,96,M,20040322,59,103990,19,,Tommy Robredo,R,180,ESP,21.8918548939,20,1165,4-6 6-1 7-6(3),3,R64,135,12,7,85,44,32,23,14,0,3,1
2004-403,Miami Masters,Hard,96,M,20040322,60,103401,,Q,Jan Hernych,R,190,CZE,24.7091033539,160,237,6-4 6-2,3,R64,61,3,0,44,30,24,8,9,0,2,1
2004-403,Miami Masters,Hard,96,M,20040322,61,103084,,,Guillermo Canas,R,185,ARG,26.3216974675,97,399,6-1 3-0 DEF,3,R64,51,3,3,35,20,18,7,5,2,2,1
2004-403,Miami Masters,Hard,96,M,20040322,62,103598,,,Xavier Malisse,R,185,BEL,23.6741957563,63,595,6-4 6-2,3,R64,82,9,1,62,38,30,10,9,4,5,1
2004-403,Miami Masters,Hard,96,M,20040322,63,102035,26,,Jonas Bjorkman,R,183,SWE,31.9972621492,28,1068,7-6(4) 6-2,3,R64,83,2,2,67,40,30,15,10,2,3,1
2004-403,Miami Masters,Hard,96,M,20040322,64,104053,2,,Andy Roddick,R,188,USA,21.5605749487,3,4335,6-2 6-4,3,R64,63,14,1,45,32,29,9,9,0,0,1
2004-403,Miami Masters,Hard,96,M,20040322,65,104745,32,,Rafael Nadal,L,185,ESP,17.8015058179,34,973,6-3 6-3,3,R32,70,1,2,48,39,31,5,9,0,0,1
2004-403,Miami Masters,Hard,96,M,20040322,66,103602,21,,Fernando Gonzalez,R,183,CHI,23.6468172485,22,1150,6-4 6-2,3,R32,69,6,2,47,28,26,13,9,2,2,1
2004-403,Miami Masters,Hard,96,M,20040322,67,102318,,,Andrei Pavel,R,183,ROU,30.1492128679,50,764,6-4 7-5,3,R32,100,4,3,75,49,34,14,11,5,6,1
2004-403,Miami Masters,Hard,96,M,20040322,68,101774,,,Todd Martin,R,198,USA,33.7056810404,62,602,7-6(4) 6-3,3,R32,82,6,1,61,35,27,17,11,0,1,1
2004-403,Miami Masters,Hard,96,M,20040322,69,103909,3,,Guillermo Coria,R,175,ARG,22.1875427789,4,3290,6-2 3-6 6-3,3,R32,106,2,3,68,39,27,16,13,3,7,1
2004-403,Miami Masters,Hard,96,M,20040322,70,103898,,Q,Julien Benneteau,R,185,FRA,22.2532511978,121,335,7-6(3) 6-1,3,R32,79,5,0,61,37,32,14,10,0,0,1
2004-403,Miami Masters,Hard,96,M,20040322,71,103206,12,,Sebastien Grosjean,R,175,FRA,25.8151950719,13,1560,6-3 4-6 7-6(1),3,R32,122,10,1,90,45,40,19,16,1,4,1
2004-403,Miami Masters,Hard,96,M,20040322,72,103017,,,Nicolas Kiefer,R,183,GER,26.71321013,44,861,7-6(3) 3-6 6-4,3,R32,123,8,3,89,56,43,17,15,5,8,1
2004-403,Miami Masters,Hard,96,M,20040322,73,102434,,,Vincent Spadea,R,183,USA,29.6755646817,36,960,6-3 2-6 7-6(3),3,R32,125,3,4,93,60,42,21,15,4,7,1
2004-403,Miami Masters,Hard,96,M,20040322,74,103387,9,,Paradorn Srichaphan,R,185,THA,24.772073922,10,1655,1-6 6-4 6-4,3,R32,113,3,1,83,53,36,15,14,4,8,1
2004-403,Miami Masters,Hard,96,M,20040322,75,102860,20,,Agustin Calleri,R,183,ARG,27.5181382615,21,1155,6-4 7-6(3),3,R32,105,5,4,73,32,30,24,11,1,1,1
2004-403,Miami Masters,Hard,96,M,20040322,76,101736,4,,Andre Agassi,R,180,USA,33.8973305955,5,2995,6-2 6-2,3,R32,53,4,3,45,30,24,9,8,0,0,1
2004-403,Miami Masters,Hard,96,M,20040322,77,102845,5,,Carlos Moya,R,190,ESP,27.5674195756,6,2350,7-5 1-6 6-3,3,R32,99,13,0,82,47,34,20,14,5,8,1
2004-403,Miami Masters,Hard,96,M,20040322,78,103990,19,,Tommy Robredo,R,180,ESP,21.8918548939,20,1165,3-6 6-3 7-6(4),3,R32,141,7,3,90,56,46,18,15,1,3,1
2004-403,Miami Masters,Hard,96,M,20040322,79,103084,,,Guillermo Canas,R,185,ARG,26.3216974675,97,399,6-4 2-6 6-3,3,R32,139,3,8,115,52,28,35,14,11,16,1
2004-403,Miami Masters,Hard,96,M,20040322,80,104053,2,,Andy Roddick,R,188,USA,21.5605749487,3,4335,6-4 3-6 6-3,3,R32,105,9,1,81,58,45,9,14,2,4,1
2004-403,Miami Masters,Hard,96,M,20040322,81,103602,21,,Fernando Gonzalez,R,183,CHI,23.6468172485,22,1150,7-6(1) 4-6 6-2,3,R16,130,8,5,95,61,48,15,15,5,8,1
2004-403,Miami Masters,Hard,96,M,20040322,82,102318,,,Andrei Pavel,R,183,ROU,30.1492128679,50,764,7-6(5) 7-6(1),3,R16,116,8,2,87,43,34,23,12,1,3,1
2004-403,Miami Masters,Hard,96,M,20040322,83,103909,3,,Guillermo Coria,R,175,ARG,22.1875427789,4,3290,7-6(3) 2-6 7-5,3,R16,151,2,1,93,64,42,20,16,1,5,1
2004-403,Miami Masters,Hard,96,M,20040322,84,103017,,,Nicolas Kiefer,R,183,GER,26.71321013,44,861,6-4 6-2,3,R16,90,5,0,66,34,28,17,9,2,2,1
2004-403,Miami Masters,Hard,96,M,20040322,85,102434,,,Vincent Spadea,R,183,USA,29.6755646817,36,960,5-7 6-3 6-2,3,R16,124,5,1,88,46,37,27,15,2,3,1
2004-403,Miami Masters,Hard,96,M,20040322,86,102860,20,,Agustin Calleri,R,183,ARG,27.5181382615,21,1155,6-2 7-6(2),3,R16,103,6,2,71,29,22,23,10,8,10,1
2004-403,Miami Masters,Hard,96,M,20040322,87,102845,5,,Carlos Moya,R,190,ESP,27.5674195756,6,2350,6-3 6-3,3,R16,67,10,1,49,26,24,14,9,2,2,1
2004-403,Miami Masters,Hard,96,M,20040322,88,104053,2,,Andy Roddick,R,188,USA,21.5605749487,3,4335,6-3 6-3,3,R16,62,12,2,47,35,31,6,9,2,2,1
2004-403,Miami Masters,Hard,96,M,20040322,89,103602,21,,Fernando Gonzalez,R,183,CHI,23.6468172485,22,1150,6-7(5) 6-3 6-4,3,QF,141,7,5,94,46,41,28,16,3,4,1
2004-403,Miami Masters,Hard,96,M,20040322,90,103909,3,,Guillermo Coria,R,175,ARG,22.1875427789,4,3290,6-3 6-3,3,QF,71,2,2,46,23,19,14,9,0,1,1
2004-403,Miami Masters,Hard,96,M,20040322,91,102434,,,Vincent Spadea,R,183,USA,29.6755646817,36,960,7-5 6-1,3,QF,83,5,4,73,41,32,12,10,7,9,1
2004-403,Miami Masters,Hard,96,M,20040322,92,104053,2,,Andy Roddick,R,188,USA,21.5605749487,3,4335,5-7 6-2 7-5,3,QF,112,12,5,89,53,39,21,16,4,7,1
2004-403,Miami Masters,Hard,96,M,20040322,93,103909,3,,Guillermo Coria,R,175,ARG,22.1875427789,4,3290,4-6 7-6(6) 6-1,3,SF,127,4,3,98,68,47,14,14,5,8,1
2004-403,Miami Masters,Hard,96,M,20040322,94,104053,2,,Andy Roddick,R,188,USA,21.5605749487,3,4335,6-1 6-3,3,SF,65,4,0,41,28,22,11,8,2,2,1
2004-403,Miami Masters,Hard,96,M,20040322,95,104053,2,,Andy Roddick,R,188,USA,21.5605749487,3,4335,6-7(2) 6-3 6-1 RET,3,F,122,12,2,74,45,39,17,14,1,2,1
2004-402,Memphis,Hard,32,A,20040216,1,104053,1,,Andy Roddick,R,188,USA,21.4647501711,2,4390,7-6(2) 1-6 7-5,3,R32,140,17,7,104,70,52,13,15,11,14,1
2004-402,Memphis,Hard,32,A,20040216,2,103063,,Q,Sebastien De Chaunac,R,183,FRA,26.3600273785,160,238,3-6 6-3 7-6(1) RET,3,R32,122,6,1,87,53,37,22,15,0,2,1
2004-402,Memphis,Hard,32,A,20040216,3,102880,,,Alexander Popp,R,201,GER,27.2826830938,88,429,6-3 6-3,3,R32,63,6,2,52,33,25,11,9,2,3,1
2004-402,Memphis,Hard,32,A,20040216,4,102358,,,Thomas Enqvist,R,190,SWE,29.9301848049,80,458,6-4 7-5,3,R32,82,9,5,68,36,28,11,11,1,4,1
2004-402,Memphis,Hard,32,A,20040216,5,102998,,,Jan Michael Gambill,R,190,USA,26.7049965777,63,570,7-6(6) 6-3,3,R32,77,6,1,63,43,32,11,11,0,2,1
2004-402,Memphis,Hard,32,A,20040216,6,104548,,WC,Brian Baker,R,190,USA,18.7980835044,366,81,6-4 7-5,3,R32,83,6,3,78,58,43,8,11,9,10,1
2004-402,Memphis,Hard,32,A,20040216,7,103781,,,Jurgen Melzer,L,183,AUT,22.7378507871,78,472,6-3 6-7(5) 7-6(4),3,R32,128,14,5,125,70,53,25,17,6,8,1
2004-402,Memphis,Hard,32,A,20040216,8,103017,8,,Nicolas Kiefer,R,183,GER,26.6173853525,57,621,6-4 3-6 6-1,3,R32,114,17,4,83,47,41,16,13,7,8,1
2004-402,Memphis,Hard,32,A,20040216,9,103484,6,,James Blake,R,185,USA,24.1368925394,39,925,7-6(5) 6-1,3,R32,63,2,1,56,36,29,14,9,0,0,1
2004-402,Memphis,Hard,32,A,20040216,10,104026,,,Joachim Johansson,R,198,SWE,21.6290212183,71,504,6-4 6-7(5) 6-2,3,R32,95,23,4,86,56,48,20,15,3,3,1
2004-402,Memphis,Hard,32,A,20040216,11,103598,,,Xavier Malisse,R,185,BEL,23.5783709788,65,560,6-4 6-3,3,R32,58,10,0,55,32,23,17,10,3,4,1
2004-402,Memphis,Hard,32,A,20040216,12,102642,,,Cyril Saulnier,R,190,FRA,28.5037645448,69,505,3-6 7-6(3) 6-2,3,R32,116,8,6,103,56,42,27,14,10,11,1
2004-402,Memphis,Hard,32,A,20040216,13,101965,7,,Wayne Ferreira,R,185,RSA,32.4216290212,46,750,7-6(8) 6-3,3,R32,72,16,1,67,44,35,14,11,2,3,1
2004-402,Memphis,Hard,32,A,20040216,14,104098,,,Dmitry Tursunov,R,185,RUS,21.1800136893,87,431,7-6(5) 6-3,3,R32,89,9,5,80,41,30,18,11,5,8,1
2004-402,Memphis,Hard,32,A,20040216,15,102780,,Q,Frederic Niemeyer,R,190,CAN,27.8138261465,168,222,6-2 6-4,3,R32,69,20,7,65,35,32,13,9,4,4,1
2004-402,Memphis,Hard,32,A,20040216,16,103888,2,,Mardy Fish,R,188,USA,22.1875427789,19,1305,4-6 6-3 6-4,3,R32,87,12,2,79,49,38,22,15,1,2,1
2004-402,Memphis,Hard,32,A,20040216,17,104053,1,,Andy Roddick,R,188,USA,21.4647501711,2,4390,6-3 6-3,3,R16,66,15,1,43,32,30,6,9,0,0,1
2004-402,Memphis,Hard,32,A,20040216,18,102358,,,Thomas Enqvist,R,190,SWE,29.9301848049,80,458,2-6 6-1 6-4,3,R16,90,7,3,74,39,29,19,13,3,6,1
2004-402,Memphis,Hard,32,A,20040216,19,102998,,,Jan Michael Gambill,R,190,USA,26.7049965777,63,570,6-3 6-4,3,R16,59,11,0,48,30,27,13,10,0,0,1
2004-402,Memphis,Hard,32,A,20040216,20,103017,8,,Nicolas Kiefer,R,183,GER,26.6173853525,57,621,7-6(5) 6-7(2) 6-3,3,R16,157,11,6,122,68,55,27,17,3,4,1
2004-402,Memphis,Hard,32,A,20040216,21,104026,,,Joachim Johansson,R,198,SWE,21.6290212183,71,504,6-3 6-3,3,R16,46,17,3,46,36,31,6,9,1,1,1
2004-402,Memphis,Hard,32,A,20040216,22,103598,,,Xavier Malisse,R,185,BEL,23.5783709788,65,560,7-6(4) 6-2,3,R16,88,5,1,64,37,27,17,10,3,4,1
